git_pushes,iso2_code,year,quarter,gpt_available,post_1,post_2,gpt_available_post1,gpt_available_post2,year_quarter_num,population,pushes_pc
41611,MM,2021,4,1,0,0,0,0,8,54688774,0.0007608691319355595
39584,LU,2021,4,1,0,0,0,0,8,549700,0.07201018737493178
38957,KH,2021,4,0,0,0,0,0,8,15184116,0.0025656416218105813
35609,CY,2021,4,1,0,0,0,0,8,858000,0.041502331002331
35276,PS,2021,4,1,0,0,0,0,8,5483450,0.006433176193819584
34144,HN,2021,4,1,0,0,0,0,8,8725111,0.003913302650247086
32304,PR,2021,4,0,0,0,0,0,8,3615086,0.00893588700241156
31387,AL,2021,4,1,0,0,0,0,8,2895947,0.010838250838154151
28178,SN,2021,4,1,0,0,0,0,8,13508715,0.002085912686735933
27327,PA,2021,4,1,0,0,0,0,8,3713312,0.007359198472953525
25471,TZ,2021,4,1,0,0,0,0,8,47421786,0.0005371159998065025
24582,MT,2021,4,1,0,0,0,0,8,416055,0.05908353462883513
24193,NI,2021,4,1,0,0,0,0,8,6134270,0.003943908566137454
23507,JM,2021,4,1,0,0,0,0,8,2717991,0.00864866734290143
21878,PY,2021,4,1,0,0,0,0,8,6893727,0.003173609862995735
21586,CU,2021,4,0,0,0,0,0,8,11210064,0.0019255911473832798
19915,MU,2021,4,1,0,0,0,0,8,1261208,0.01579041680674401
19785,MN,2021,4,1,0,0,0,0,8,2987733,0.006622077675615592
19465,SY,2021,4,0,0,0,0,0,8,22964324,0.0008476191156334495
17721,KW,2021,4,1,0,0,0,0,8,3268431,0.005421867556634973
16771,CI,2021,4,1,0,0,0,0,8,23821000,0.0007040426514420049
16684,ZW,2021,4,0,0,0,0,0,8,13061239,0.0012773673309247307
16566,MG,2021,4,1,0,0,0,0,8,21842167,0.0007584412297552711
15771,AO,2021,4,1,0,0,0,0,8,24383301,0.0006467951160509399
15674,QA,2021,4,1,0,0,0,0,8,2269672,0.006905843663754058
14469,MO,2021,4,0,0,0,0,0,8,631000,0.02293026941362916
13329,BH,2021,4,0,0,0,0,0,8,1316500,0.010124572730725409
13248,ZM,2021,4,1,0,0,0,0,8,15023315,0.0008818293432574635
13095,BJ,2021,4,1,0,0,0,0,8,9988068,0.0013110643619967345
11965,OM,2021,4,1,0,0,0,0,8,4089076,0.0029260889257132906
11324,TT,2021,4,1,0,0,0,0,8,1328019,0.008526986436188036
10743,MZ,2021,4,1,0,0,0,0,8,25041922,0.0004290006174446195
10713,RE,2021,4,0,0,0,0,0,8,840974,0.012738800486103019
10391,ME,2021,4,1,0,0,0,0,8,602445,0.017248047539609426
10234,CD,2021,4,0,0,0,0,0,8,69360000,0.00014754901960784315
8478,YE,2021,4,0,0,0,0,0,8,25956000,0.000326629680998613
7620,AF,2021,4,0,0,0,0,0,8,26023100,0.000292816766641945
7600,TJ,2021,4,0,0,0,0,0,8,8161000,0.000931258424212719
7191,SD,2021,4,0,0,0,0,0,8,37289406,0.00019284297529437717
6539,MW,2021,4,1,0,0,0,0,8,15805239,0.0004137235760876504
6066,SO,2021,4,0,0,0,0,0,8,10806000,0.0005613548028872849
5678,LA,2021,4,0,0,0,0,0,8,6693300,0.0008483109975647289
5161,HT,2021,4,1,0,0,0,0,8,10745665,0.0004802867016606231
4929,BN,2021,4,1,0,0,0,0,8,393372,0.012530124157286233
4781,MV,2021,4,1,0,0,0,0,8,341256,0.014010010080408843
4743,TG,2021,4,1,0,0,0,0,8,6993000,0.0006782496782496782
4486,BW,2021,4,1,0,0,0,0,8,2024904,0.0022154136689936906
4307,LY,2021,4,0,0,0,0,0,8,6253000,0.0006887893810970734
3387,SL,2021,4,1,0,0,0,0,8,6205000,0.0005458501208702659
3131,NC,2021,4,0,0,0,0,0,8,268767,0.011649495659809427
3064,BF,2021,4,1,0,0,0,0,8,17322796,0.00017687675823233154
2859,BB,2021,4,1,0,0,0,0,8,285000,0.010031578947368421
2600,CV,2021,4,1,0,0,0,0,8,518467,0.00501478396889291
23987664,US,2022,1,1,0,0,0,0,9,319259000,0.07513543549281304
10426681,IN,2022,1,1,0,0,0,0,9,1263930000,0.008249413337763958
5216937,BR,2022,1,1,0,0,0,0,9,203586000,0.02562522472075683
4924329,DE,2022,1,1,0,0,0,0,9,80783000,0.060957491056286596
4830374,GB,2022,1,1,0,0,0,0,9,64105654,0.07535020233940676
4771878,KR,2022,1,1,0,0,0,0,9,50423955,0.09463513919128319
4327541,RU,2022,1,0,0,0,0,0,9,146233000,0.029593463855627663
4087268,FR,2022,1,1,0,0,0,0,9,66078000,0.06185520142861467
3777126,CA,2022,1,1,0,0,0,0,9,35540419,0.10627691249222469
3137898,JP,2022,1,1,0,0,0,0,9,127080000,0.02469230406043437
2933244,CN,2022,1,0,0,0,0,0,9,1367110000,0.0021455800923115185
2316942,HK,2022,1,0,0,0,0,0,9,7234800,0.3202496268037817
2172257,ES,2022,1,1,0,0,0,0,9,46507760,0.04670740968818967
1947970,ID,2022,1,1,0,0,0,0,9,252164800,0.0077249877857654995
1751941,PL,2022,1,1,0,0,0,0,9,38496000,0.04550968931837074
1658322,NL,2022,1,1,0,0,0,0,9,16881000,0.09823600497600853
1534130,IT,2022,1,1,0,0,0,0,9,60769102,0.025245230709514187
1511670,UA,2022,1,1,0,0,0,0,9,42973696,0.0351766345626869
1377410,AU,2022,1,1,0,0,0,0,9,23696900,0.05812616840177407
1356595,VN,2022,1,0,0,0,0,0,9,89708900,0.015122189660111762
1154993,TR,2022,1,1,0,0,0,0,9,76667864,0.015064890812661743
1109691,SG,2022,1,1,0,0,0,0,9,5469700,0.20287968261513428
1101808,NG,2022,1,1,0,0,0,0,9,178517000,0.006172006027437163
1097847,TW,2022,1,1,0,0,0,0,9,23424615,0.046867237732615884
1091007,AR,2022,1,1,0,0,0,0,9,42669500,0.025568778635793717
1082739,SE,2022,1,1,0,0,0,0,9,9737521,0.11119246880186445
1056651,MX,2022,1,1,0,0,0,0,9,119713203,0.008826520162525432
956063,CH,2022,1,1,0,0,0,0,9,8183800,0.11682384711258828
951775,BD,2022,1,1,0,0,0,0,9,157486000,0.006043553077733894
867588,IL,2022,1,1,0,0,0,0,9,8268400,0.10492816022446906
824557,CO,2022,1,1,0,0,0,0,9,47907800,0.017211330931497584
680520,KE,2022,1,1,0,0,0,0,9,41800000,0.016280382775119617
648977,BE,2022,1,1,0,0,0,0,9,11225469,0.0578129074161623
631629,NO,2022,1,1,0,0,0,0,9,5156450,0.12249299421113363
626206,CZ,2022,1,1,0,0,0,0,9,10521600,0.05951623327250608
625103,BY,2022,1,0,0,0,0,0,9,9475100,0.06597323511097508
596866,PH,2022,1,1,0,0,0,0,9,100697400,0.0059273228504410245
570533,PK,2022,1,1,0,0,0,0,9,188410000,0.003028146064433947
570116,FI,2022,1,1,0,0,0,0,9,5470437,0.10421763380146778
560254,DK,2022,1,1,0,0,0,0,9,5655750,0.09905918755249082
543137,PT,2022,1,1,0,0,0,0,9,10477800,0.051836931416900496
531800,EG,2022,1,0,0,0,0,0,9,87668100,0.006066060516881283
523668,AT,2022,1,1,0,0,0,0,9,8527230,0.06141126719931326
511943,TH,2022,1,1,0,0,0,0,9,64871000,0.007891708159269937
484124,RO,2022,1,1,0,0,0,0,9,19942642,0.024275820625973228
423588,IE,2022,1,1,0,0,0,0,9,6378000,0.06641392285983067
378034,HU,2022,1,1,0,0,0,0,9,9879000,0.03826642372709788
351700,BG,2022,1,1,0,0,0,0,9,7245677,0.04853928763316388
338124,NZ,2022,1,1,0,0,0,0,9,4547900,0.07434728116273445
335784,IR,2022,1,0,0,0,0,0,9,77966400,0.0043067783045004
334514,ZA,2022,1,1,0,0,0,0,9,54002000,0.006194474278730417
327709,MY,2022,1,1,0,0,0,0,9,30430500,0.010769096794334632
321555,ET,2022,1,0,0,0,0,0,9,87952991,0.0036559870942876748
313282,PE,2022,1,1,0,0,0,0,9,30814175,0.010166814461201703
293268,CL,2022,1,1,0,0,0,0,9,17819054,0.016458112759521352
289783,GR,2022,1,1,0,0,0,0,9,10992589,0.026361669666718185
279872,LK,2022,1,1,0,0,0,0,9,20277597,0.01380202989535693
243255,MA,2022,1,1,0,0,0,0,9,33465000,0.0072689376961004035
229680,RS,2022,1,1,0,0,0,0,9,7186862,0.03195831504765223
227875,NP,2022,1,1,0,0,0,0,9,27646053,0.00824258710637645
197700,TN,2022,1,1,0,0,0,0,9,10982754,0.01800094948862553
196223,UZ,2022,1,0,0,0,0,0,9,30492800,0.006435060079756532
178900,EC,2022,1,1,0,0,0,0,9,15888900,0.01125943268571141
168273,AE,2022,1,1,0,0,0,0,9,9446000,0.017814207071776413
166298,LT,2022,1,1,0,0,0,0,9,2927310,0.0568091524300467
160784,GH,2022,1,1,0,0,0,0,9,27043093,0.005945473766628692
158466,HR,2022,1,1,0,0,0,0,9,4267558,0.03713271149448935
154874,SK,2022,1,1,0,0,0,0,9,5415949,0.028595911815270048
141964,KZ,2022,1,1,0,0,0,0,9,17377800,0.008169273440826802
140846,SA,2022,1,1,0,0,0,0,9,30770375,0.004577324780734716
133125,UY,2022,1,1,0,0,0,0,9,3404189,0.039106230588254645
131567,VE,2022,1,0,0,0,0,0,9,30206307,0.004355613547859393
129041,EE,2022,1,1,0,0,0,0,9,1315819,0.09806895933255258
108513,LV,2022,1,1,0,0,0,0,9,1991800,0.05447986745657195
108277,SI,2022,1,1,0,0,0,0,9,2064966,0.05243524590719653
101803,JO,2022,1,1,0,0,0,0,9,6666960,0.01526977812976229
95649,GE,2022,1,1,0,0,0,0,9,4490500,0.0213003006346732
93829,CR,2022,1,1,0,0,0,0,9,4713168,0.019907841180284682
91633,AZ,2022,1,1,0,0,0,0,9,9552500,0.009592567390735409
87379,KG,2022,1,1,0,0,0,0,9,5776570,0.015126450471473556
86847,GT,2022,1,1,0,0,0,0,9,15806675,0.005494324391435897
84631,AM,2022,1,1,0,0,0,0,9,3009800,0.028118479633198218
83156,DZ,2022,1,1,0,0,0,0,9,38700000,0.002148733850129199
80423,RW,2022,1,1,0,0,0,0,9,10996891,0.007313248808231344
75481,UG,2022,1,1,0,0,0,0,9,34856813,0.002165459016577333
72920,DO,2022,1,1,0,0,0,0,9,10378267,0.007026221237129475
65970,MD,2022,1,1,0,0,0,0,9,3557600,0.01854340004497414
63860,BA,2022,1,1,0,0,0,0,9,3791622,0.016842396209326774
61196,BO,2022,1,1,0,0,0,0,9,10027254,0.0061029669738095794
56835,CM,2022,1,0,0,0,0,0,9,20386799,0.0027878334406495103
56346,IQ,2022,1,1,0,0,0,0,9,36004552,0.001564968785058067
55796,LB,2022,1,1,0,0,0,0,9,4104000,0.01359551656920078
54033,PS,2022,1,1,0,0,0,0,9,5483450,0.0098538328971724
48639,MM,2022,1,1,0,0,0,0,9,54688774,0.0008893781381897499
48021,SV,2022,1,1,0,0,0,0,9,6401240,0.007501827770869394
45904,MK,2022,1,1,0,0,0,0,9,2058539,0.022299310336117022
43357,CY,2022,1,1,0,0,0,0,9,858000,0.050532634032634034
43165,KH,2022,1,0,0,0,0,0,9,15184116,0.0028427733297084925
42578,HN,2022,1,1,0,0,0,0,9,8725111,0.0048799379171222
41938,PR,2022,1,0,0,0,0,0,9,3615086,0.01160083051966122
39162,AL,2022,1,1,0,0,0,0,9,2895947,0.013523037541778216
38806,LU,2022,1,1,0,0,0,0,9,549700,0.07059486992905221
37124,IS,2022,1,1,0,0,0,0,9,328170,0.11312429533473504
35673,TZ,2022,1,1,0,0,0,0,9,47421786,0.0007522491877467457
35038,CI,2022,1,1,0,0,0,0,9,23821000,0.001470887032450359
31979,SN,2022,1,1,0,0,0,0,9,13508715,0.0023672865997987225
30971,CU,2022,1,0,0,0,0,0,9,11210064,0.0027627852972115056
29583,MG,2022,1,1,0,0,0,0,9,21842167,0.0013543985814228048
26852,MT,2022,1,1,0,0,0,0,9,416055,0.06453954405066638
25539,PY,2022,1,1,0,0,0,0,9,6893727,0.0037046723782360397
25364,NI,2022,1,1,0,0,0,0,9,6134270,0.004134803326231157
25103,PA,2022,1,1,0,0,0,0,9,3713312,0.0067602722313665
24586,KW,2022,1,1,0,0,0,0,9,3268431,0.00752226374061438
23725,ZW,2022,1,0,0,0,0,0,9,13061239,0.0018164432945450275
23373,MN,2022,1,1,0,0,0,0,9,2987733,0.007822988198744668
23053,MU,2022,1,1,0,0,0,0,9,1261208,0.01827850758954907
22402,SY,2022,1,0,0,0,0,0,9,22964324,0.0009755131481336007
22238,BJ,2022,1,1,0,0,0,0,9,9988068,0.002226456608024695
19455,QA,2022,1,1,0,0,0,0,9,2269672,0.008571723138850018
19454,JM,2022,1,1,0,0,0,0,9,2717991,0.007157492427311202
18716,ZM,2022,1,1,0,0,0,0,9,15023315,0.0012457969496079927
17031,AO,2022,1,1,0,0,0,0,9,24383301,0.0006984698257221202
16006,MO,2022,1,0,0,0,0,0,9,631000,0.02536608557844691
15254,RE,2022,1,0,0,0,0,0,9,840974,0.018138491796417012
15230,YE,2022,1,0,0,0,0,0,9,25956000,0.0005867622129758052
14502,BH,2022,1,0,0,0,0,0,9,1316500,0.011015571591340676
14414,SD,2022,1,0,0,0,0,0,9,37289406,0.0003865441031696777
14002,TT,2022,1,1,0,0,0,0,9,1328019,0.010543523850185879
13947,OM,2022,1,1,0,0,0,0,9,4089076,0.003410795006011138
13785,ME,2022,1,1,0,0,0,0,9,602445,0.02288175684087344
12189,TJ,2022,1,0,0,0,0,0,9,8161000,0.001493566964832741
12019,MZ,2022,1,1,0,0,0,0,9,25041922,0.00047995517276988565
11563,CD,2022,1,0,0,0,0,0,9,69360000,0.00016670991926182236
10627,AF,2022,1,0,0,0,0,0,9,26023100,0.00040836795001364173
10526,TG,2022,1,1,0,0,0,0,9,6993000,0.0015052195052195053
9189,SO,2022,1,0,0,0,0,0,9,10806000,0.0008503609106052194
9132,BN,2022,1,1,0,0,0,0,9,393372,0.023214667032732377
8408,MW,2022,1,1,0,0,0,0,9,15805239,0.0005319755050841054
7078,BW,2022,1,1,0,0,0,0,9,2024904,0.00349547435335206
6317,LA,2022,1,0,0,0,0,0,9,6693300,0.0009437796004960184
6042,SL,2022,1,1,0,0,0,0,9,6205000,0.0009737308622078969
5251,BF,2022,1,1,0,0,0,0,9,17322796,0.00030312658533876403
4464,HT,2022,1,1,0,0,0,0,9,10745665,0.00041542333582891334
4315,MV,2022,1,1,0,0,0,0,9,341256,0.012644466324401622
3925,NC,2022,1,0,0,0,0,0,9,268767,0.014603727392127754
3874,LY,2022,1,0,0,0,0,0,9,6253000,0.0006195426195426195
3518,BB,2022,1,1,0,0,0,0,9,285000,0.012343859649122806
3074,CV,2022,1,1,0,0,0,0,9,518467,0.005929017661683386
24092826,US,2022,2,1,0,0,0,0,10,319259000,0.07546482949580122
10434962,IN,2022,2,1,0,0,0,0,10,1263930000,0.00825596512465089
6264236,BR,2022,2,1,0,0,0,0,10,203586000,0.030769483166818937
5149128,KR,2022,2,1,0,0,0,0,10,50423955,0.10211670226978427
4857243,DE,2022,2,1,0,0,0,0,10,80783000,0.06012704405629898
4715210,RU,2022,2,0,0,0,0,0,10,146233000,0.03224450021540966
4654359,GB,2022,2,1,0,0,0,0,10,64105654,0.07260450068881599
3999987,FR,2022,2,1,0,0,0,0,10,66078000,0.060534323072732224
3523922,CA,2022,2,1,0,0,0,0,10,35540419,0.09915251702575595
3321876,JP,2022,2,1,0,0,0,0,10,127080000,0.026140037771482532
3058385,HK,2022,2,0,0,0,0,0,10,7234800,0.4227324874219052
2994154,CN,2022,2,0,0,0,0,0,10,1367110000,0.0021901339321634687
2267650,ES,2022,2,1,0,0,0,0,10,46507760,0.048758529759334784
2020454,ID,2022,2,1,0,0,0,0,10,252164800,0.008012434725227311
1971422,PL,2022,2,1,0,0,0,0,10,38496000,0.05121108686616791
1899451,NG,2022,2,1,0,0,0,0,10,178517000,0.0106401687234269
1790603,VN,2022,2,0,0,0,0,0,10,89708900,0.019960148881549098
1777091,NL,2022,2,1,0,0,0,0,10,16881000,0.10527166637047568
1728442,UA,2022,2,1,0,0,0,0,10,42973696,0.040220929565844186
1657122,AR,2022,2,1,0,0,0,0,10,42669500,0.03883621790740459
1572949,IT,2022,2,1,0,0,0,0,10,60769102,0.025884025733998835
1510419,AU,2022,2,1,0,0,0,0,10,23696900,0.06373909667509252
1274804,TR,2022,2,1,0,0,0,0,10,76667864,0.016627618580843728
1273440,TW,2022,2,1,0,0,0,0,10,23424615,0.054363326782531966
1229609,MX,2022,2,1,0,0,0,0,10,119713203,0.01027128979248847
1188460,SG,2022,2,1,0,0,0,0,10,5469700,0.21728065524617438
1061068,SE,2022,2,1,0,0,0,0,10,9737521,0.10896695370413065
1055713,KE,2022,2,1,0,0,0,0,10,41800000,0.025256291866028707
1041835,CH,2022,2,1,0,0,0,0,10,8183800,0.12730455289718712
989405,CO,2022,2,1,0,0,0,0,10,47907800,0.020652273742480347
917662,IL,2022,2,1,0,0,0,0,10,8268400,0.11098422911325045
841838,BD,2022,2,1,0,0,0,0,10,157486000,0.005345478328232351
722183,EG,2022,2,0,0,0,0,0,10,87668100,0.008237694212604129
685434,BE,2022,2,1,0,0,0,0,10,11225469,0.061060611365101984
685061,PH,2022,2,1,0,0,0,0,10,100697400,0.006803164729178707
664862,BY,2022,2,0,0,0,0,0,10,9475100,0.07016939135207016
650812,CZ,2022,2,1,0,0,0,0,10,10521600,0.06185485097323601
648794,DK,2022,2,1,0,0,0,0,10,5655750,0.1147140520709013
611486,PT,2022,2,1,0,0,0,0,10,10477800,0.05836015194029281
603961,NO,2022,2,1,0,0,0,0,10,5156450,0.11712728718401226
582099,PK,2022,2,1,0,0,0,0,10,188410000,0.0030895334642534896
581240,ET,2022,2,0,0,0,0,0,10,87952991,0.006608530231791663
544952,FI,2022,2,1,0,0,0,0,10,5470437,0.09961763566603546
541922,AT,2022,2,1,0,0,0,0,10,8527230,0.06355193890630369
520977,TH,2022,2,1,0,0,0,0,10,64871000,0.008030969154167502
520472,RO,2022,2,1,0,0,0,0,10,19942642,0.026098447738268582
511432,ZA,2022,2,1,0,0,0,0,10,54002000,0.009470612199548164
424138,PE,2022,2,1,0,0,0,0,10,30814175,0.013764379542856494
414264,BG,2022,2,1,0,0,0,0,10,7245677,0.05717395351738699
409196,IE,2022,2,1,0,0,0,0,10,6378000,0.0641574161179053
407404,CL,2022,2,1,0,0,0,0,10,17819054,0.02286339106441902
376680,NZ,2022,2,1,0,0,0,0,10,4547900,0.08282504012841091
368763,HU,2022,2,1,0,0,0,0,10,9879000,0.03732796841785606
355711,IR,2022,2,0,0,0,0,0,10,77966400,0.004562362761394652
346636,MY,2022,2,1,0,0,0,0,10,30430500,0.011391071457912292
336075,LK,2022,2,1,0,0,0,0,10,20277597,0.0165737093995901
314104,GR,2022,2,1,0,0,0,0,10,10992589,0.028574160281986345
278401,RS,2022,2,1,0,0,0,0,10,7186862,0.03873749071569762
256559,MA,2022,2,1,0,0,0,0,10,33465000,0.007666487374869266
247035,NP,2022,2,1,0,0,0,0,10,27646053,0.008935633596593337
242111,GH,2022,2,1,0,0,0,0,10,27043093,0.008952785097473872
220460,UZ,2022,2,0,0,0,0,0,10,30492800,0.007229903452618323
214707,TN,2022,2,1,0,0,0,0,10,10982754,0.019549468193496823
200519,GE,2022,2,1,0,0,0,0,10,4490500,0.04465404743347066
195201,LT,2022,2,1,0,0,0,0,10,2927310,0.0666827223628519
192475,KZ,2022,2,1,0,0,0,0,10,17377800,0.011075912946402882
189727,UY,2022,2,1,0,0,0,0,10,3404189,0.055733392006143016
179759,EC,2022,2,1,0,0,0,0,10,15888900,0.011313495584968122
176788,AE,2022,2,1,0,0,0,0,10,9446000,0.018715646834639
166060,HR,2022,2,1,0,0,0,0,10,4267558,0.03891218350166536
160297,SK,2022,2,1,0,0,0,0,10,5415949,0.029597213710838118
140966,SA,2022,2,1,0,0,0,0,10,30770375,0.00458122463570886
140248,VE,2022,2,0,0,0,0,0,10,30206307,0.004643003860087895
138568,AM,2022,2,1,0,0,0,0,10,3009800,0.04603893946441624
127751,EE,2022,2,1,0,0,0,0,10,1315819,0.0970885813322349
127221,CR,2022,2,1,0,0,0,0,10,4713168,0.02699267244452139
110542,LV,2022,2,1,0,0,0,0,10,1991800,0.055498544030525156
107558,AZ,2022,2,1,0,0,0,0,10,9552500,0.011259670243391782
107102,RW,2022,2,1,0,0,0,0,10,10996891,0.00973929813435452
105832,GT,2022,2,1,0,0,0,0,10,15806675,0.00669539925379626
103861,JO,2022,2,1,0,0,0,0,10,6666960,0.015578464547559907
101532,SI,2022,2,1,0,0,0,0,10,2064966,0.049168848300649985
95646,KG,2022,2,1,0,0,0,0,10,5776570,0.016557576554945237
92743,DZ,2022,2,1,0,0,0,0,10,38700000,0.0023964599483204136
92405,BO,2022,2,1,0,0,0,0,10,10027254,0.009215384391379734
88364,UG,2022,2,1,0,0,0,0,10,34856813,0.0025350567764184295
84343,DO,2022,2,1,0,0,0,0,10,10378267,0.008126886695052266
74285,CM,2022,2,0,0,0,0,0,10,20386799,0.0036437794869120946
70913,LB,2022,2,1,0,0,0,0,10,4104000,0.017278996101364522
69699,MD,2022,2,1,0,0,0,0,10,3557600,0.019591578592309422
66791,BA,2022,2,1,0,0,0,0,10,3791622,0.01761541630468438
66735,IQ,2022,2,1,0,0,0,0,10,36004552,0.0018535156332454852
63733,SV,2022,2,1,0,0,0,0,10,6401240,0.00995635220675994
61186,CY,2022,2,1,0,0,0,0,10,858000,0.07131235431235432
60459,PS,2022,2,1,0,0,0,0,10,5483450,0.01102572285696049
57418,AL,2022,2,1,0,0,0,0,10,2895947,0.01982702031494361
52485,MM,2022,2,1,0,0,0,0,10,54688774,0.0009597033570363087
48403,KH,2022,2,0,0,0,0,0,10,15184116,0.003187739082077613
47828,TZ,2022,2,1,0,0,0,0,10,47421786,0.0010085659785146008
47447,MK,2022,2,1,0,0,0,0,10,2058539,0.02304887106826735
44447,PR,2022,2,0,0,0,0,0,10,3615086,0.01229486656748968
41648,CU,2022,2,0,0,0,0,0,10,11210064,0.0037152330263234895
40781,LU,2022,2,1,0,0,0,0,10,549700,0.07418773876659997
39129,SN,2022,2,1,0,0,0,0,10,13508715,0.0028965745446550614
37372,IS,2022,2,1,0,0,0,0,10,328170,0.11388000121888046
36810,HN,2022,2,1,0,0,0,0,10,8725111,0.004218857502214012
35615,CI,2022,2,1,0,0,0,0,10,23821000,0.0014951093572897864
33318,ZW,2022,2,0,0,0,0,0,10,13061239,0.0025509065411022645
32058,MG,2022,2,1,0,0,0,0,10,21842167,0.001467711514155166
31275,BJ,2022,2,1,0,0,0,0,10,9988068,0.0031312361910231287
31104,SY,2022,2,0,0,0,0,0,10,22964324,0.001354448752769731
31027,PA,2022,2,1,0,0,0,0,10,3713312,0.008355613533147767
30922,PY,2022,2,1,0,0,0,0,10,6893727,0.004485527204660121
28397,NI,2022,2,1,0,0,0,0,10,6134270,0.004629238686917922
27260,MT,2022,2,1,0,0,0,0,10,416055,0.06552018362956821
24885,ME,2022,2,1,0,0,0,0,10,602445,0.04130667529816
24848,MN,2022,2,1,0,0,0,0,10,2987733,0.008316673544791318
24455,ZM,2022,2,1,0,0,0,0,10,15023315,0.0016278031845834292
22437,JM,2022,2,1,0,0,0,0,10,2717991,0.008254994221835172
20449,QA,2022,2,1,0,0,0,0,10,2269672,0.009009671882104551
20433,MU,2022,2,1,0,0,0,0,10,1261208,0.01620113415075071
20163,MO,2022,2,0,0,0,0,0,10,631000,0.0319540412044374
18309,AO,2022,2,1,0,0,0,0,10,24383301,0.0007508827455314603
18203,TG,2022,2,1,0,0,0,0,10,6993000,0.002603031603031603
18142,KW,2022,2,1,0,0,0,0,10,3268431,0.0055506755382016635
17347,YE,2022,2,0,0,0,0,0,10,25956000,0.0006683233163815688
17154,CD,2022,2,0,0,0,0,0,10,69360000,0.000247318339100346
15865,TT,2022,2,1,0,0,0,0,10,1328019,0.011946365225196326
15724,MW,2022,2,1,0,0,0,0,10,15805239,0.0009948599954736528
15358,AF,2022,2,0,0,0,0,0,10,26023100,0.0005901679661531485
14263,RE,2022,2,0,0,0,0,0,10,840974,0.016960096269325806
13699,MZ,2022,2,1,0,0,0,0,10,25041922,0.0005470426750790135
13650,OM,2022,2,1,0,0,0,0,10,4089076,0.003338162460174377
13349,BH,2022,2,0,0,0,0,0,10,1316500,0.010139764527155336
13259,SD,2022,2,0,0,0,0,0,10,37289406,0.0003555701584519743
12772,SO,2022,2,0,0,0,0,0,10,10806000,0.0011819359615028687
11466,BW,2022,2,1,0,0,0,0,10,2024904,0.005662490666224177
9437,TJ,2022,2,0,0,0,0,0,10,8161000,0.001156353388065188
8787,SL,2022,2,1,0,0,0,0,10,6205000,0.001416116035455278
8175,LA,2022,2,0,0,0,0,0,10,6693300,0.001221370624355699
7050,MV,2022,2,1,0,0,0,0,10,341256,0.020658977424572754
5992,BF,2022,2,1,0,0,0,0,10,17322796,0.0003459025898590505
5934,LY,2022,2,0,0,0,0,0,10,6253000,0.0009489844874460259
5859,BN,2022,2,1,0,0,0,0,10,393372,0.014894298526585522
5305,HT,2022,2,1,0,0,0,0,10,10745665,0.0004936874544292977
4286,BB,2022,2,1,0,0,0,0,10,285000,0.01503859649122807
3697,CV,2022,2,1,0,0,0,0,10,518467,0.007130637051152725
3633,NC,2022,2,0,0,0,0,0,10,268767,0.013517284488050988
22823129,US,2022,3,1,0,0,0,0,11,319259000,0.0714878171014756
12181573,IN,2022,3,1,0,0,0,0,11,1263930000,0.009637854153315452
6514861,BR,2022,3,1,0,0,0,0,11,203586000,0.0320005354002731
5389573,KR,2022,3,1,0,0,0,0,11,50423955,0.1068851699554309
4775836,DE,2022,3,1,0,0,0,0,11,80783000,0.05911931965883911
4538662,GB,2022,3,1,0,0,0,0,11,64105654,0.07079971448384256
4354476,RU,2022,3,0,0,0,0,0,11,146233000,0.02977765620619149
3514439,NG,2022,3,1,0,0,0,0,11,178517000,0.019686858954609365
3381734,FR,2022,3,1,0,0,0,0,11,66078000,0.05117791095372136
3313772,JP,2022,3,1,0,0,0,0,11,127080000,0.02607626691847655
3246580,CA,2022,3,1,0,0,0,0,11,35540419,0.09134895117584292
3108930,CN,2022,3,0,0,0,0,0,11,1367110000,0.002274089136938505
2820249,HK,2022,3,0,0,0,0,0,11,7234800,0.3898171338530436
2077062,ID,2022,3,1,0,0,0,0,11,252164800,0.008236922837763241
1958504,UA,2022,3,1,0,0,0,0,11,42973696,0.045574483516614445
1787004,AR,2022,3,1,0,0,0,0,11,42669500,0.041880125147939394
1777970,ES,2022,3,1,0,0,0,0,11,46507760,0.038229534168061415
1730310,PL,2022,3,1,0,0,0,0,11,38496000,0.04494778678304239
1668071,VN,2022,3,0,0,0,0,0,11,89708900,0.01859426433720623
1581899,AU,2022,3,1,0,0,0,0,11,23696900,0.06675552498428064
1558975,NL,2022,3,1,0,0,0,0,11,16881000,0.09235086783958296
1369276,IT,2022,3,1,0,0,0,0,11,60769102,0.022532437619367816
1329016,TR,2022,3,1,0,0,0,0,11,76667864,0.017334720581233358
1283466,KE,2022,3,1,0,0,0,0,11,41800000,0.03070492822966507
1282716,SG,2022,3,1,0,0,0,0,11,5469700,0.23451304459111103
1170835,BD,2022,3,1,0,0,0,0,11,157486000,0.007434533863327534
1158423,TW,2022,3,1,0,0,0,0,11,23424615,0.04945323541069939
1065160,MX,2022,3,1,0,0,0,0,11,119713203,0.008897598371000064
1043908,CO,2022,3,1,0,0,0,0,11,47907800,0.021789938172907124
921195,CH,2022,3,1,0,0,0,0,11,8183800,0.11256323468315453
886784,SE,2022,3,1,0,0,0,0,11,9737521,0.09106876380549013
855809,IL,2022,3,1,0,0,0,0,11,8268400,0.10350357989453825
789779,EG,2022,3,0,0,0,0,0,11,87668100,0.009008738640394852
